date,product_id,actual_sales,predicted_sales
2010-06-23,47566,93.17000000000002,225.0977534887451
2010-06-23,84879,67.6,165.89557875596216
2010-06-23,85099B,217.65,347.9753958536213
2010-06-23,85123A,82.61000000000001,277.55585752171805
2010-06-23,DOT,112.49,120.43636506792444
2010-06-23,M,5.88,1518.8998055959391
2010-06-23,POST,101.0,169.02104993797587
2010-06-24,22423,932.9699999999999,862.0779558094687
2010-06-24,84879,67.6,303.15380518492134
2010-06-24,85099B,321.0,395.0118711385278
2010-06-24,85123A,94.4,421.25552310133116
2010-06-24,DOT,1247.1200000000001,38.702234642832536
2010-06-24,M,1564.66,2568.160250840805
2010-06-24,POST,54.0,164.19062857305914
2010-06-25,22423,216.72,861.455859568707
2010-06-25,47566,169.4,200.9519130596635
2010-06-25,84879,120.16,135.32335376640685
2010-06-25,85099B,151.39,277.8324478790102
2010-06-25,85123A,397.25,191.30388678816888
2010-06-27,22423,519.45,371.79785812415
2010-06-27,84879,67.6,73.52276814882406
2010-06-27,85099B,209.85,96.6173792735606
2010-06-27,85123A,660.7,189.214592674007
2010-06-28,22086,5.9,422.1611379780012
2010-06-28,22423,780.5799999999999,635.43251702568
2010-06-28,47566,101.64000000000001,210.29441825432667
2010-06-28,84879,243.6,138.7846019919156
2010-06-28,85099B,519.03,307.37910402381107
2010-06-28,85123A,1471.92,384.43696042047725
2010-06-28,DOT,159.41,420.4509055557637
2010-06-28,M,10.2,1515.1291011815329
2010-06-28,POST,384.0,99.00605821996822
2010-06-29,22423,656.38,685.6481524423477
2010-06-29,47566,113.43,299.80983516182346
2010-06-29,84879,380.72,195.21148361398022
2010-06-29,85099B,1300.98,351.5273315217405
2010-06-29,85123A,271.42,483.6554228478291
2010-06-29,DOT,158.4,249.12372316001853
2010-06-29,M,4.25,1641.386900225098
2010-06-29,POST,706.0,188.16224645077185
2010-06-30,22086,106.2,23.71719866331091
2010-06-30,22423,691.04,780.9414709605895
2010-06-30,47566,97.65,221.17471598259678
2010-06-30,84879,87.88,162.46814298869236
2010-06-30,85099B,250.84,325.4234896032395
2010-06-30,85123A,520.86,362.1783425520482
2010-06-30,DOT,226.03,214.3292900735608
2010-06-30,M,85.13,638.4798799113557
2010-06-30,POST,162.0,113.2751138957177
2010-07-01,22423,780.5899999999999,872.0408287158484
2010-07-01,47566,8.47,195.00402887246148
2010-07-01,84879,216.32,295.4827172165059
2010-07-01,85099B,301.5,372.73155847511157
2010-07-01,85123A,780.65,520.66627981745
2010-07-01,DOT,92.63,145.2516082613983
2010-07-01,M,98.2,1694.700601689563
2010-07-01,POST,221.0,113.63497017780736
2010-07-02,22086,17.700000000000003,-33.655342650618806
2010-07-02,22423,1005.15,871.4187324262948
2010-07-02,84879,143.04,123.97792213705623
2010-07-02,85099B,117.0,256.5368051341674
2010-07-02,85123A,125.85,303.14833152325605
2010-07-02,M,10.6,1059.9481147442586
2010-07-02,POST,274.0,135.0675454024354
2010-07-04,22423,640.3499999999999,381.76073088516574
2010-07-04,85099B,19.5,79.02132010499778
2010-07-04,85123A,44.25,317.67652497804045
2010-07-05,22423,455.69,645.3953897382333
2010-07-05,47566,27.900000000000002,257.153531126834
2010-07-05,84879,531.6,121.13577494248347
2010-07-05,85099B,624.01,292.2533170391862
2010-07-05,85123A,334.3,516.670467666675
2010-07-05,DOT,116.42,547.2994326072574
2010-07-05,POST,144.0,79.50069443343847
2010-07-06,22423,191.24,695.6110251064547
2010-07-06,47566,46.5,352.4206103709072
2010-07-06,84879,243.36,177.37149653346768
2010-07-06,85099B,49.989999999999995,339.1049594126408
2010-07-06,85123A,439.55,616.4935094474583
2010-07-06,DOT,179.76999999999998,372.2333401121904
2010-07-06,POST,192.0,177.6761893529933
2010-07-07,22086,41.31,-57.54584991862346
2010-07-07,22423,1175.72,790.9043435763637
2010-07-07,47566,83.7,277.75733972626824
2010-07-07,84879,27.04,145.50194753145936
2010-07-07,85099B,282.84,315.79675158452466
2010-07-07,85123A,374.64,492.45194144531763
2010-07-07,DOT,1092.6,330.04026758780844
2010-07-07,POST,135.0,111.75562180223423
2010-07-08,22423,89.25,882.0037013316847
2010-07-08,84879,30.419999999999998,280.48211203499244
2010-07-08,85099B,29.25,365.8534857287202
2010-07-08,85123A,293.25,645.2887535367431
2010-07-08,M,715.02,1235.578626329299
2010-07-08,POST,215.0,120.75953761641101
2010-07-09,22086,5.91,-83.52122334034703
2010-07-09,22423,328.15999999999997,881.3816050423376
2010-07-09,47566,83.7,280.04390545254654
2010-07-09,84879,364.15999999999997,112.03393266221593
2010-07-09,85099B,215.34,252.2280211710811
2010-07-09,85123A,280.2,419.1978812502693
2010-07-09,DOT,301.98,243.9497921360025
2010-07-09,POST,36.0,150.26072337567595
2010-07-11,22423,102.0,391.72360350093044
2010-07-11,84879,189.28,54.377085002037575
2010-07-11,85099B,5.85,78.84550812798986
2010-07-11,85123A,234.0,408.85747564649006
2010-07-12,22423,284.38,655.3582623539388
2010-07-12,47566,27.900000000000002,307.15127536764334
2010-07-12,85099B,447.31,293.4510484634459
2010-07-12,85123A,158.32999999999998,592.2467736845324
2010-07-12,DOT,268.39,579.2406459393467
2010-07-12,M,10.0,717.2851127995317
2010-07-12,POST,54.0,113.3075511733053
2010-07-13,22423,178.48,705.5738977221376
2010-07-13,47566,177.87,396.5540057236757
2010-07-13,84879,201.28,187.58994458236765
2010-07-13,85099B,208.52,341.12349994457554
2010-07-13,85123A,1958.33,674.9063226807871
2010-07-13,DOT,368.4,381.06501525197984
2010-07-13,POST,80.0,215.27784060197035
2010-07-14,22086,5.9,-18.786214926274404
2010-07-14,22423,471.66999999999996,800.8672161919851
2010-07-14,47566,99.48,314.9453916852466
2010-07-14,84879,118.64,163.2776038281787
2010-07-14,85099B,355.65999999999997,318.0461781880843
2010-07-14,85123A,311.76,532.6118158491836
2010-07-14,DOT,416.74,315.00983712957736
2010-07-14,M,22.95,154.68147083356598
2010-07-15,22423,579.9,891.9665739469895
2010-07-15,84879,67.6,306.3566404557155
2010-07-15,85099B,177.45,367.7333493319733
2010-07-15,85123A,231.20000000000002,666.6028726520551
2010-07-15,DOT,85.77,211.07198182377755
2010-07-15,POST,141.0,161.76805078435495
2010-07-16,22423,267.72,891.3444776579961
2010-07-16,47566,13.950000000000001,301.1195169628231
2010-07-16,84879,54.08,146.38551311104038
2010-07-16,85099B,139.69,253.15458434063777
2010-07-16,85123A,465.05,421.58343651542054
2010-07-16,DOT,136.89,181.70432528092726
2010-07-16,M,5.0,882.5783826841974
2010-07-18,22086,2.95,-193.5194300325709
2010-07-18,22423,340.95,401.68647611696787
2010-07-18,84879,232.0,106.10690986723701
2010-07-18,85099B,196.20000000000002,76.31424875186568
2010-07-18,85123A,245.79999999999998,375.15908073311226
2010-07-18,M,29.95,89.11876493443913
2010-07-18,POST,126.0,61.74099083152211
2010-07-19,22086,102.0,418.01753292262094
2010-07-19,22423,807.74,665.3211349694208
2010-07-19,47566,41.85,302.6896630722684
2010-07-19,84879,413.6,184.74607601863943
2010-07-19,85099B,326.76,288.5771234418935
2010-07-19,85123A,361.21000000000004,542.352447253698
2010-07-19,DOT,223.39,457.8587944325544
2010-07-19,POST,130.0,144.71137011545602
2010-07-20,22423,885.88,715.5367700698846
2010-07-20,47566,9.3,384.33597517437823
2010-07-20,84879,121.67999999999999,256.02350751115387
2010-07-20,85099B,656.85,333.6417425257154
2010-07-20,85123A,874.05,610.6255018991312
2010-07-20,DOT,133.82,245.6473660470379
2010-07-20,M,7.5,1329.8390716540218
2010-07-20,POST,58.5,241.39025876082414
2010-07-21,22423,468.39,810.8300882718694
2010-07-21,47566,95.99000000000001,295.78039276391996
2010-07-21,84879,367.2,239.34614222492462
2010-07-21,85099B,363.77,307.821293364244
2010-07-21,85123A,297.02000000000004,456.12416007364106
2010-07-21,DOT,448.91999999999996,169.28081417885727
2010-07-21,POST,144.0,171.75386397378938
2010-07-22,22423,1952.9599999999998,901.9294457589912
2010-07-22,47566,30.060000000000002,258.05558352857184
2010-07-22,84879,689.52,389.3470218664091
2010-07-22,85099B,159.8,354.77233497891945
2010-07-22,85123A,391.46000000000004,580.3946938156076
2010-07-22,DOT,983.37,59.153906514102346
2010-07-22,M,7.95,1701.6768096261003
2010-07-22,POST,82.0,174.98330305856894
2010-07-23,22423,1167.56,901.307349201875
2010-07-23,47566,152.46,271.34504498569254
2010-07-23,84879,38.87,235.4227957707254
2010-07-23,85099B,557.13,237.6143348956488
2010-07-23,85123A,801.7,328.37580427024574
2010-07-23,DOT,256.91999999999996,28.00885678809982
2010-07-23,M,96.0,1205.1357595740083
2010-07-23,POST,180.0,196.87059280192798
2010-07-25,22086,29.5,-109.56564425737368
2010-07-25,22423,363.15,411.64934712393114
2010-07-25,84879,47.32,204.0491334450041
2010-07-25,85099B,170.85,56.692716269606535
2010-07-25,85123A,243.85000000000002,276.6600556790588
2010-07-25,M,97.39,362.03160402980814
2010-07-25,POST,143.0,53.05262433247293
2010-07-26,22423,557.66,675.2840057097463
2010-07-26,47566,50.82000000000001,267.43585586068644
2010-07-26,84879,365.03999999999996,285.31498433167116
2010-07-26,85099B,155.29,267.7442538714955
2010-07-26,85123A,240.90000000000003,445.6266432974624
2010-07-26,DOT,608.21,326.3792471993502
2010-07-26,M,626.35,1266.974654475612
2010-07-26,POST,147.0,128.94324753156056
2010-07-27,22086,53.1,157.28703295984607
2010-07-27,22423,267.75,725.4996408101028
2010-07-27,84879,189.28,357.8863755300675
2010-07-27,85099B,62.4,312.32533335082877
2010-07-27,85123A,190.75,518.5234525165538
2010-07-27,POST,228.0,219.01642993402578
2010-07-28,22086,53.1,133.8322256533753
2010-07-28,22423,1045.05,820.7929590120643
2010-07-28,84879,353.68,341.11538050005566
2010-07-28,85099B,150.15,286.85873486144214
2010-07-28,85123A,320.55,371.3242470151257
2010-07-28,M,20.0,646.3915332074616
2010-07-28,POST,54.0,143.44449861685138
2010-07-29,22086,209.91,110.88438896161007
2010-07-29,22423,3156.25,911.8923164991272
2010-07-29,47566,237.16000000000003,230.97933073515856
2010-07-29,84879,54.08,489.6070114243347
2010-07-29,85099B,678.2,335.0879856336178
2010-07-29,85123A,625.39,505.32874817972686
2010-07-29,DOT,713.12,-11.844165549046124
2010-07-29,M,3614.75,1809.700614889564
2010-07-29,POST,51.0,141.58229705200256
2010-07-30,22086,17.700000000000003,105.8873659516108
2010-07-30,22423,1302.24,911.2702199423035
2010-07-30,85099B,78.0,220.1931520712849
2010-07-30,85123A,81.6,265.16227479895747
2010-07-30,DOT,227.95,-16.138771137044273
2010-07-30,M,58.4,1266.189959034086
2010-08-01,22086,14.75,-112.92399018602438
2010-08-01,22423,477.9,421.61221786435385
2010-08-01,84879,49.01,291.4158009767424
2010-08-01,85099B,101.4,46.846194248345256
2010-08-01,85123A,164.2,241.977432112162
2010-08-01,M,205.25,331.5558752451989
2010-08-02,22086,215.8,476.44856059551444
2010-08-02,22423,1522.8799999999999,685.2468764500719
2010-08-02,47566,4.65,268.2066116793541
2010-08-02,84879,135.2,365.7707135024523
2010-08-02,85099B,181.35,263.1760196073243
2010-08-02,85123A,315.6,426.7545470700275
2010-08-02,DOT,170.46,373.9116904939857
2010-08-02,M,1880.42,1194.2582433005775
2010-08-02,POST,18.0,86.069947893994
2010-08-03,22086,107.91,130.53783739899302
2010-08-03,22423,643.61,735.4625115503212
2010-08-03,47566,355.74,359.7305276380879
2010-08-03,84879,121.67999999999999,430.27425197198113
2010-08-03,85099B,196.86,313.95252889946335
2010-08-03,85123A,214.36,515.8700876251738
2010-08-03,DOT,698.23,209.71686513260266
2010-08-03,M,832.79,1416.3810098616964
2010-08-03,POST,215.0,176.8183194973421
2010-08-04,22423,470.01,830.7558297522592
2010-08-04,47566,110.11,282.70580232388363
2010-08-04,84879,94.64,404.4014695822014
2010-08-04,85099B,259.27,295.5005659887786
2010-08-04,85123A,129.82,384.819521519099
2010-08-04,DOT,609.86,184.58307067316719
2010-08-04,POST,454.88,103.141903604065
2010-08-05,22086,17.700000000000003,66.3516934716546
2010-08-05,22423,576.5799999999999,921.8551872391693
2010-08-05,84879,67.6,542.8989879579264
2010-08-05,85099B,553.5,351.4354466279977
2010-08-05,85123A,294.0,534.4314815154605
2010-08-05,DOT,52.72,127.6437130190426
2010-08-05,POST,54.0,104.3353979483403
2010-08-06,22423,238.95,921.2330906821574
2010-08-06,47566,4.65,284.75502296522916
2010-08-06,84879,446.15999999999997,375.32001532536594
2010-08-06,85099B,117.0,244.78153497039978
2010-08-06,85123A,245.8,308.8810935056575
2010-08-06,DOT,40.89,150.30798669751942
2010-08-06,POST,72.0,126.24498935617055
2010-08-08,22086,32.45,-170.47761969041792
2010-08-08,22423,213.45,431.57508860450434
2010-08-08,84879,229.84,311.00301201428016
2010-08-08,85099B,35.1,88.7849701124619
2010-08-08,85123A,307.75,310.3349867858536
2010-08-09,22423,213.45,695.2097472813075
2010-08-09,84879,121.68,373.47447468030595
2010-08-09,85099B,40.95,313.8125248983965
2010-08-09,85123A,208.45,504.4502486200306
2010-08-09,POST,179.0,70.38366977267648
2010-08-10,22086,47.220000000000006,73.88333365339953
2010-08-10,22423,1274.37,745.4253824726874
2010-08-10,47566,203.28000000000003,417.7521761702467
2010-08-10,85099B,633.67,373.00949462700106
2010-08-10,85123A,1596.28,600.5629073538842
2010-08-10,DOT,997.06,447.10744454448405
2010-08-11,22086,5.9,43.79373617989181
2010-08-11,22423,391.91999999999996,840.7187007654409
2010-08-11,47566,127.05000000000001,342.9219402877946
2010-08-11,84879,298.08,388.4746100419261
2010-08-11,85099B,316.08,362.4771499288447
2010-08-11,85123A,372.09,473.99161502754316
2010-08-11,DOT,498.87,428.02819256801695
2010-08-11,M,2683.65,267.6877087014792
2010-08-11,POST,110.0,101.60641024353015
2010-08-12,22423,672.38,931.8180583438827
2010-08-12,47566,148.64000000000001,318.4519877078878
2010-08-12,84879,723.42,515.5894195768335
2010-08-12,85099B,127.5,425.6113154241417
2010-08-12,85123A,537.49,625.4649108106216
2010-08-12,DOT,434.61,371.9027228171933
2010-08-12,M,150.0,1409.39649037873
2010-08-13,22086,145.92,11.97373437947978
2010-08-13,22423,293.22,931.195961877733
2010-08-13,47566,1217.52,344.01983919626446
2010-08-13,84879,13.52,337.14775095578915
2010-08-13,85099B,483.71000000000004,325.2273225162161
2010-08-13,85123A,446.67,399.1369249962759
2010-08-13,DOT,402.87,390.0899919075862
2010-08-13,M,7.95,853.2667382196981
2010-08-13,POST,110.0,139.0912197240463
2010-08-15,22086,23.6,-199.1084232576372
2010-08-15,22423,213.45,441.53795998264445
2010-08-15,85099B,233.1,178.2356847513625
2010-08-15,85123A,168.15000000000003,391.42803912219483
2010-08-15,M,190.0,-81.95209947048056
2010-08-15,POST,108.0,14.490571308179568
2010-08-16,22423,152.95999999999998,705.1726186594199
2010-08-16,47566,3081.5200000000004,366.34072783177515
2010-08-16,84879,121.67999999999999,307.3700848915442
2010-08-16,85099B,305.71,405.6866751133067
2010-08-16,85123A,1297.2699999999998,577.5000059206544
2010-08-16,DOT,287.14,796.379406849201
2010-08-16,POST,316.0,101.93132186371687
2010-08-17,22086,35.400000000000006,61.39173346231571
2010-08-17,22423,401.4,755.3882538507664
2010-08-17,47566,25.410000000000004,453.05618217858785
2010-08-17,84879,286.08,352.65010487057646
2010-08-17,85099B,24.64,465.7646688326393
2010-08-17,85123A,653.8499999999999,663.6028144865271
2010-08-17,DOT,174.77,619.891793041315
2010-08-17,POST,36.0,204.4432244511865
2010-08-18,22086,2.95,39.23028084380904
2010-08-18,22423,442.93,850.6815721436466
2010-08-18,47566,8.47,368.0809438202714
2010-08-18,84879,54.08,308.88784089637426
2010-08-18,85123A,683.86,525.3841682463285
2010-08-18,DOT,204.94,573.8707768280049
2010-08-18,M,1.45,134.69782629593567
2010-08-18,POST,72.0,141.8654018443529
2010-08-19,22086,5.9,20.253660479748152
2010-08-19,22423,993.99,941.7809297221154
2010-08-19,47566,50.82000000000001,332.1463835794305
2010-08-19,84879,108.16,431.08286938257584
2010-08-19,85123A,446.35999999999996,663.9479706736773
2010-08-19,DOT,440.82,487.94599135452154
2010-08-19,M,15.9,1293.0795380218126
2010-08-19,POST,126.0,153.20801008388298
2010-08-20,22423,353.68,941.1588332557878
2010-08-20,47566,54.14,345.17376998194004
2010-08-20,84879,93.12,249.01203599296957
2010-08-20,85099B,17.55,410.8451689237362
2010-08-20,85123A,316.61,423.85831897876915
2010-08-20,DOT,204.07999999999998,474.2350315809623
2010-08-20,M,2.52,752.3460908393345
2010-08-20,POST,171.0,184.0635269753956
2010-08-22,22086,11.8,-179.0630214544106
2010-08-22,22423,102.0,451.5008313608055
2010-08-22,84879,394.24,161.87250139287107
2010-08-22,85099B,1.95,251.13647217833253
2010-08-22,85123A,1007.75,387.80561453987997
2010-08-22,POST,81.0,59.84290923827493
2010-08-23,22086,35.400000000000006,421.2698083559466
2010-08-23,22423,525.0,715.1354900375218
2010-08-23,84879,94.64,216.28844403390977
2010-08-23,85123A,508.29999999999995,560.1713599115816
2010-08-23,DOT,147.0,780.4877146718284
2010-08-24,22086,35.400000000000006,86.96061751576246
2010-08-24,22423,178.47,765.3511252288456
2010-08-24,84879,956.8799999999999,263.1948982754218
2010-08-24,85099B,1.95,520.5325412011957
2010-08-24,85123A,509.31,633.4407766701509
2010-08-24,DOT,70.84,572.0182976306019
2010-08-24,POST,69.0,245.9937287037703
2010-08-25,22423,468.45,860.6444435218522
2010-08-25,84879,94.64,222.29437898726266
2010-08-25,85123A,722.38,483.64776153087143
2010-08-25,DOT,127.83,496.05121618648883
2010-08-25,M,0.42,83.06451128047854
2010-08-25,POST,216.0,180.11985769671318
2010-08-26,22423,1083.22,951.7438010999962
2010-08-26,47566,76.23,252.31426064638663
2010-08-26,84879,307.91999999999996,348.51799521798495
2010-08-26,85123A,811.15,612.2396474682575
2010-08-26,DOT,453.09000000000003,382.9496819049963
2010-08-26,M,35.0,1246.0344319563078
2010-08-26,POST,112.0,187.37887511735846
2010-08-27,22086,17.73,45.76702209722638
2010-08-27,22423,216.72,951.121704573651
2010-08-27,84879,27.04,171.55822837761357
2010-08-27,85123A,159.33,364.07078488950276
2010-08-27,DOT,247.35,345.48315977047554
2010-08-27,M,2835.6499999999996,708.8647184283799
2010-08-29,22423,793.3499999999999,461.46370255780903
2010-08-29,84879,94.64,97.48245860243037
2010-08-29,85123A,332.35,318.3822500735816
2010-08-29,M,22.35,-194.44215655192363
2010-08-31,22086,20.31,96.22656260206563
2010-08-31,22423,356.94,775.3139963051456
2010-08-31,47566,33.88,278.57062527819426
2010-08-31,84879,121.68,214.8727690531099
2010-08-31,85123A,235.05,563.7718848115305
2010-08-31,DOT,407.8,391.7103844057872
2010-08-31,M,1868.56,944.3783149460287
2010-08-31,POST,249.0,253.0283819135648
2010-09-01,22423,793.3199999999999,870.6073145374843
2010-09-01,47566,33.88,177.98129544692978
2010-09-01,84879,93.12,182.80900459132727
2010-09-01,85123A,289.09,417.35498042621356
2010-09-01,DOT,339.78,314.9252163544078
2010-09-01,POST,150.0,181.52016353644322
2010-09-02,22423,1255.1699999999998,961.7066720555281
2010-09-02,84879,448.32,318.22219078566224
2010-09-02,85099B,1171.35,502.6542059440675
2010-09-02,85123A,1092.31,551.4936220386476
2010-09-02,DOT,163.15,205.83754075781945
2010-09-02,M,1325.4,1237.8826086980603
2010-09-02,POST,406.0,183.45467351363183
2010-09-03,22423,2806.4399999999996,961.0845755290052
2010-09-03,84879,894.48,150.66565789818546
2010-09-03,85099B,1877.4,378.73831788393545
2010-09-03,85123A,439.01,310.8328625378366
2010-09-03,DOT,126.11999999999999,176.97882096361417
2010-09-03,POST,163.0,204.70305105945613
2010-09-05,22423,51.0,471.42657351326943
2010-09-05,84879,5.07,95.48541852891132
2010-09-05,85099B,124.8,184.541615705593
2010-09-05,85123A,285.15000000000003,284.90228943018116
2010-09-05,M,15.9,-144.72812259407704
2010-09-05,POST,90.0,61.77940251028866
2010-09-06,22423,1245.69,735.0612321292577
2010-09-06,47566,17.770000000000003,109.7644804737005
2010-09-06,84879,42.25,166.84733496445045
2010-09-06,85099B,676.66,389.39141926389254
2010-09-06,85123A,540.75,467.5105590270008
2010-09-06,DOT,452.02,486.58837733066144
2010-09-06,POST,230.0,139.24641079462387
2010-09-07,22086,17.700000000000003,87.79511102133347
2010-09-07,22423,793.3299999999999,785.2768672603833
2010-09-07,47566,9.3,188.84747470735044
2010-09-07,84879,52.56,231.0055569124934
2010-09-07,85099B,770.13,428.23885121079206
2010-09-07,85123A,281.2,553.9898391389779
2010-09-07,DOT,235.06,294.6029214208136
2010-09-07,M,5.2,1057.5060280124553
2010-09-07,POST,72.0,231.63819923780954
2010-09-08,22086,5.9,64.18803490091055
2010-09-08,22423,528.9,880.5701854930248
2010-09-08,84879,232.0,207.4100659456201
2010-09-08,85099B,270.65,397.6108483532398
2010-09-08,85123A,202.57,419.8860585282798
2010-09-08,DOT,171.93,241.81544264243746
2010-09-08,M,25.0,216.66719751175708
2010-09-08,POST,108.0,159.0907918186866
2010-09-09,22423,535.4,971.6695430110599
2010-09-09,47566,4.65,65.7412650799389
2010-09-09,84879,108.16,350.7447225928008
2010-09-09,85099B,113.41,441.32934565624277
2010-09-09,85123A,370.76,566.078411904057
2010-09-09,DOT,207.84,157.71267113654505
2010-09-09,M,617.03,1435.6897290787363
2010-09-09,POST,444.0,160.90191244863433
2010-09-10,22423,417.44,971.0474464841691
2010-09-10,84879,27.04,190.46336143979985
2010-09-10,85099B,441.46,322.62583987648463
2010-09-10,85123A,439.34999999999997,336.79096812779466
2010-09-10,DOT,120.43,154.03322668183807
2010-09-10,M,52.0,963.1814027323162
2010-09-10,POST,84.0,182.93458485296858
2010-09-12,22086,11.8,-149.8648674574071
2010-09-12,22423,229.5,481.38944446870903
2010-09-12,84879,165.62,147.55316891199914
2010-09-12,85099B,42.9,143.83674131096814
2010-09-12,85123A,646.9499999999999,329.99757973255134
2010-09-12,M,8.25,215.03958103914988
2010-09-13,22086,17.700000000000003,455.8034007318194
2010-09-13,22423,454.68,745.0241030848933
2010-09-13,84879,54.08,223.77011115524897
2010-09-13,85099B,297.24,358.5009595328165
2010-09-13,85123A,1277.62,519.6807431320585
2010-09-13,DOT,890.76,532.6317104573627
2010-09-13,M,15.9,1191.8405684414809
2010-09-13,POST,90.0,124.83981231441807
2010-09-14,22086,8.850000000000001,129.06471789098345
2010-09-14,22423,811.27,795.2397382159204
2010-09-14,84879,175.76,291.8587079180535
2010-09-14,85099B,342.45,408.252543706059
2010-09-14,85123A,651.85,611.1988047135586
2010-09-14,DOT,192.92,359.11869384574555
2010-09-14,M,14.15,1540.5971929967504
2010-09-14,POST,325.0,221.1040158233595
2010-09-15,22423,844.3399999999999,890.5330564484943
2010-09-15,84879,304.67,271.2326316640788
2010-09-15,85099B,476.25,389.3412859262062
2010-09-15,85123A,246.82000000000002,479.895718433559
2010-09-15,DOT,126.53,321.55980271875865
2010-09-15,M,0.42,763.032921124343
2010-09-15,POST,297.0,152.96896728556158
2010-09-16,22086,8.850000000000001,110.50381552349465
2010-09-16,22423,1494.15,981.6324139665921
2010-09-16,84879,216.32,416.5535670312778
2010-09-16,85099B,399.0,445.28864371455893
2010-09-16,85123A,91.45000000000002,626.5199149184757
2010-09-16,M,13240.3,2044.7856328491662
2010-09-16,POST,320.0,159.61121727845733
2010-09-17,22086,558.0,124.86478886116709
2010-09-17,22423,353.67999999999995,981.0103174057547
2010-09-17,84879,193.28,257.2674606866259
2010-09-17,85099B,227.71,339.00974235802744
2010-09-17,85123A,356.61,395.24060217155966
2010-09-17,DOT,184.86,252.86964177404906
2010-09-17,M,284.69,1633.145427123364
2010-09-17,POST,278.0,186.764494053301
2010-09-19,22086,239.4,-46.27007039789886
2010-09-19,22423,535.5,491.35231532086755
2010-09-19,84879,40.56,213.4145205527103
2010-09-19,85099B,280.05,184.35977836527508
2010-09-19,85123A,174.05,377.36433184273864
2010-09-19,M,15.0,995.6914567176589
2010-09-20,22086,153.41,570.372996516953
2010-09-20,22423,812.52,754.9869739031568
2010-09-20,84879,221.39,287.74851462730476
2010-09-20,85099B,432.9,410.09847533413074
2010-09-20,85123A,310.75,558.2357779800798
2010-09-20,DOT,511.15,628.8887252018704
2010-09-20,M,1300.6399999999999,2019.5875408299025
2010-09-20,POST,240.0,144.4319500982163
2010-09-21,22086,440.51,253.1992012806844
2010-09-21,22423,630.89,805.202608999434
2010-09-21,84879,1365.41,353.0725562161009
2010-09-21,85099B,1314.1,469.8564138916233
2010-09-21,85123A,454.35,639.0698445321264
2010-09-21,DOT,239.82,446.3818577571115
2010-09-21,M,8.82,2408.197840939779
2010-09-21,POST,66.0,245.6493590423701
2010-09-22,22086,61.95000000000001,249.55383022228926
2010-09-22,22423,4813.4,900.4959271976824
2010-09-22,84879,187.76,328.86118270456376
2010-09-22,85099B,115.05,459.6079880773498
2010-09-22,85123A,387.04999999999995,495.5233623467037
2010-09-22,DOT,551.43,396.22626331973225
2010-09-22,M,228.16,1662.0466848794608
2010-09-22,POST,184.0,182.11743601175047
2010-09-23,22086,336.75,248.1288235052961
2010-09-23,22423,408.0,991.5952846813708
2010-09-23,84879,540.8,469.84914710600947
2010-09-23,85099B,43.21,522.6303916521068
2010-09-23,85123A,795.4,628.7128329297159
2010-09-23,DOT,95.48,307.9289518359589
2010-09-23,M,30.46,2965.6983166334057
2010-09-23,POST,117.0,192.9097911480117
2010-09-24,22086,169.86,265.8157211605893
2010-09-24,22423,583.19,990.9731881209016
2010-09-24,84879,345.4,305.56680923387876
2010-09-24,85099B,478.51,421.6319426565083
2010-09-24,85123A,698.06,383.2200042438415
2010-09-24,DOT,119.32,293.47087273283273
2010-09-24,M,2118.33,2565.5247409892113
2010-09-26,22086,32.45,93.42285590664449
2010-09-26,22423,255.0,501.31518603619895
2010-09-26,47566,415.35,109.65247081815916
2010-09-26,84879,169.0,250.11980039274397
2010-09-26,85099B,67.2,271.5504782580635
2010-09-26,85123A,228.1,336.37878113319687
2010-09-27,22086,158.05,705.2617820761999
2010-09-27,22423,2215.94,764.9498446183909
2010-09-27,47566,1427.25,274.22901292790056
2010-09-27,84879,135.2,318.0716866651782
2010-09-27,85099B,414.46999999999997,496.3940329230212
2010-09-27,85123A,345.12,503.4317444748523
2010-09-27,DOT,284.72,605.7704640531326
2010-09-27,M,15963.699999999999,2917.454280826795
2010-09-27,POST,165.0,188.2915498998787
2010-09-28,22086,280.26000000000005,380.4841531857025
2010-09-28,22423,662.86,815.1654797145696
2010-09-28,47566,608.1,366.1002363730586
2010-09-28,84879,277.84,376.77906621643467
2010-09-28,85099B,324.94,553.1009076852075
2010-09-28,85123A,789.51,571.5063150362664
2010-09-28,DOT,763.06,401.5941994313078
2010-09-28,M,3.0,3270.571591432351
2010-09-28,POST,90.0,290.4178014089796
2010-09-29,22086,338.45,366.5262121497247
2010-09-29,22423,908.0799999999999,910.4587979127858
2010-09-29,47566,636.37,286.28936502619206
2010-09-29,84879,545.12,345.8395471196882
2010-09-29,85099B,793.84,537.6841366241176
2010-09-29,85123A,301.86,416.6961851699068
2010-09-29,DOT,314.11,330.8335223522973
2010-09-29,M,721.0,2477.010988719402
2010-09-29,POST,152.0,227.07860628590788
2010-09-30,22086,427.18,352.2542955474631
2010-09-30,22423,331.48,1001.5581553965872
2010-09-30,47566,720.9,255.54015704968674
2010-09-30,85099B,789.01,593.5116435346516
2010-09-30,85123A,70.80000000000001,540.5181331196798
2010-09-30,DOT,346.09000000000003,223.73436184207713
2010-09-30,M,5091.7,3721.7454389483432
2010-09-30,POST,333.0,237.3674962667976
2010-10-01,22086,35.400000000000006,354.8156983980241
2010-10-01,22423,468.43,1000.936058835664
2010-10-01,47566,134.02,273.7822302328148
